"PlateTrue","Rep","Strain","Amoxicillin","Chlorothalonil","Diflufenican","Glyphosate","Imidacloprid","Metaldehyde","Oxytetracycline","Tebuconazole","Complexity","PlateWell","TruePlateWell","AUC"
14,3,"306",1,0,1,1,0,1,1,0,5,"4G2","14G2",0.128770357061965
4,1,"306",1,0,1,0,0,1,1,1,5,"4G3","4G3",0.0616483167502237
9,2,"306",1,0,1,0,0,1,1,1,5,"4G3","9G3",0.172578250240597
14,3,"306",1,0,1,0,0,1,1,1,5,"4G3","14G3",0.117746284992982
4,1,"306",0,1,1,1,1,1,0,0,5,"4G4","4G4",13.0136172721825
9,2,"306",0,1,1,1,1,1,0,0,5,"4G4","9G4",12.1665332375263
14,3,"306",0,1,1,1,1,1,0,0,5,"4G4","14G4",12.9063319794657
4,1,"306",0,1,1,0,1,1,1,0,5,"4G5","4G5",0.222353772628502
9,2,"306",0,1,1,0,1,1,1,0,5,"4G5","9G5",0.0484447105138115
14,3,"306",0,1,1,0,1,1,1,0,5,"4G5","14G5",0.161682649197289
4,1,"306",0,1,0,1,1,0,1,1,5,"4G6","4G6",0.125838202759965
9,2,"306",0,1,0,1,1,0,1,1,5,"4G6","9G6",0.0724096526012162
14,3,"306",0,1,0,1,1,0,1,1,5,"4G6","14G6",0.0231532473797337
4,1,"306",0,0,1,1,0,1,1,1,5,"4G7","4G7",0.188025879562719
9,2,"306",0,0,1,1,0,1,1,1,5,"4G7","9G7",0.332372220635448
14,3,"306",0,0,1,1,0,1,1,1,5,"4G7","14G7",0.149048089267531
4,1,"306",1,1,1,1,0,1,1,0,6,"4G8","4G8",0.103804304102729
9,2,"306",1,1,1,1,0,1,1,0,6,"4G8","9G8",0.403420979977047
14,3,"306",1,1,1,1,0,1,1,0,6,"4G8","14G8",0.134034668080423
4,1,"306",1,1,1,0,0,1,1,1,6,"4G9","4G9",0.104645733385714
9,2,"306",1,1,1,0,0,1,1,1,6,"4G9","9G9",0.231579123802448
14,3,"306",1,1,1,0,0,1,1,1,6,"4G9","14G9",0.344446462345469
5,1,"306",0,0,0,0,0,0,0,0,0,"5B10","5B10",13.6021467416619
10,2,"306",0,0,0,0,0,0,0,0,0,"5B10","10B10",14.8300341491035
15,3,"306",0,0,0,0,0,0,0,0,0,"5B10","15B10",14.5703075236978
5,1,"306",0,0,0,0,0,0,0,0,0,"5B11","5B11",13.9536379361306
10,2,"306",0,0,0,0,0,0,0,0,0,"5B11","10B11",15.0143585576191
15,3,"306",0,0,0,0,0,0,0,0,0,"5B11","15B11",14.7490332157784
5,1,"306",0,1,1,1,1,1,0,1,6,"5B2","5B2",12.2377844805587
10,2,"306",0,1,1,1,1,1,0,1,6,"5B2","10B2",12.3988080541037
15,3,"306",0,1,1,1,1,1,0,1,6,"5B2","15B2",12.8537684329792
5,1,"306",1,1,1,1,1,1,1,0,7,"5B3","5B3",0.158326296005904
10,2,"306",1,1,1,1,1,1,1,0,7,"5B3","10B3",0.0764876379312533
15,3,"306",1,1,1,1,1,1,1,0,7,"5B3","15B3",0.114004971329551
5,1,"306",1,0,1,1,1,1,1,1,7,"5B4","5B4",0.124012403555938
10,2,"306",1,0,1,1,1,1,1,1,7,"5B4","10B4",0.161283522986792
15,3,"306",1,0,1,1,1,1,1,1,7,"5B4","15B4",0.16601544724398
5,1,"306",0,0,0,0,0,0,0,0,0,"5B5","5B5",13.7660200646064
10,2,"306",0,0,0,0,0,0,0,0,0,"5B5","10B5",14.5677509949035
15,3,"306",0,0,0,0,0,0,0,0,0,"5B5","15B5",14.2003865722366
5,1,"306",0,0,0,0,0,0,0,0,0,"5B6","5B6",13.9941191362503
10,2,"306",0,0,0,0,0,0,0,0,0,"5B6","10B6",14.5029288452663
15,3,"306",0,0,0,0,0,0,0,0,0,"5B6","15B6",14.2909278429669
5,1,"306",0,0,0,0,0,0,0,0,0,"5B7","5B7",14.1203561397374
10,2,"306",0,0,0,0,0,0,0,0,0,"5B7","10B7",14.2998291609852
15,3,"306",0,0,0,0,0,0,0,0,0,"5B7","15B7",14.2832170839183
5,1,"306",0,0,0,0,0,0,0,0,0,"5B8","5B8",13.700455242911
10,2,"306",0,0,0,0,0,0,0,0,0,"5B8","10B8",14.432872433111
15,3,"306",0,0,0,0,0,0,0,0,0,"5B8","15B8",14.0808954176025
5,1,"306",0,0,0,0,0,0,0,0,0,"5B9","5B9",13.4651472704206
10,2,"306",0,0,0,0,0,0,0,0,0,"5B9","10B9",14.4609597594304
15,3,"306",0,0,0,0,0,0,0,0,0,"5B9","15B9",14.3473407975566
5,1,"306",0,0,0,0,0,0,0,0,0,"5C10","5C10",13.7205065714842
10,2,"306",0,0,0,0,0,0,0,0,0,"5C10","10C10",14.4855965723162
15,3,"306",0,0,0,0,0,0,0,0,0,"5C10","15C10",14.2716214423033
5,1,"306",0,0,0,0,0,0,0,0,0,"5C11","5C11",13.3419807801656
10,2,"306",0,0,0,0,0,0,0,0,0,"5C11","10C11",14.8917375719445
15,3,"306",0,0,0,0,0,0,0,0,0,"5C11","15C11",14.6696096978103
5,1,"306",0,1,1,1,1,0,1,1,6,"5C2","5C2",0.087651318756069
10,2,"306",0,1,1,1,1,0,1,1,6,"5C2","10C2",0.170300967993602
15,3,"306",0,1,1,1,1,0,1,1,6,"5C2","15C2",0.79270439645635
5,1,"306",1,1,1,1,1,1,0,1,7,"5C3","5C3",10.8382835531588
10,2,"306",1,1,1,1,1,1,0,1,7,"5C3","10C3",10.5083018471209
15,3,"306",1,1,1,1,1,1,0,1,7,"5C3","15C3",11.4493676266937
5,1,"306",0,1,1,1,1,1,1,1,7,"5C4","5C4",0.629224622660364
10,2,"306",0,1,1,1,1,1,1,1,7,"5C4","10C4",0.189872914259886
15,3,"306",0,1,1,1,1,1,1,1,7,"5C4","15C4",0.852984868508128
5,1,"306",0,0,0,0,0,0,0,0,0,"5C5","5C5",13.8404063788788
10,2,"306",0,0,0,0,0,0,0,0,0,"5C5","10C5",14.2135838930304
15,3,"306",0,0,0,0,0,0,0,0,0,"5C5","15C5",14.3368848991116
5,1,"306",0,0,0,0,0,0,0,0,0,"5C6","5C6",14.5076781763871
10,2,"306",0,0,0,0,0,0,0,0,0,"5C6","10C6",14.3019885205732
15,3,"306",0,0,0,0,0,0,0,0,0,"5C6","15C6",14.5731041593005
5,1,"306",0,0,0,0,0,0,0,0,0,"5C7","5C7",14.2702602332345
10,2,"306",0,0,0,0,0,0,0,0,0,"5C7","10C7",14.3274283669535
15,3,"306",0,0,0,0,0,0,0,0,0,"5C7","15C7",14.3307990479437
5,1,"306",0,0,0,0,0,0,0,0,0,"5C8","5C8",13.9418726402959
10,2,"306",0,0,0,0,0,0,0,0,0,"5C8","10C8",14.1766825366066
15,3,"306",0,0,0,0,0,0,0,0,0,"5C8","15C8",14.0721549623692
5,1,"306",0,0,0,0,0,0,0,0,0,"5C9","5C9",13.8852363362496
10,2,"306",0,0,0,0,0,0,0,0,0,"5C9","10C9",14.1459345376939
15,3,"306",0,0,0,0,0,0,0,0,0,"5C9","15C9",14.3367833349087
5,1,"306",0,0,0,0,0,0,0,0,0,"5D10","5D10",12.8427024165297
10,2,"306",0,0,0,0,0,0,0,0,0,"5D10","10D10",14.2950633667759
15,3,"306",0,0,0,0,0,0,0,0,0,"5D10","15D10",14.2877892152318
5,1,"306",0,0,0,0,0,0,0,0,0,"5D11","5D11",12.7676705927589
10,2,"306",0,0,0,0,0,0,0,0,0,"5D11","10D11",14.6536667630568
15,3,"306",0,0,0,0,0,0,0,0,0,"5D11","15D11",14.612671840267
5,1,"306",0,1,1,1,0,1,1,1,6,"5D2","5D2",0.100272642115761
10,2,"306",0,1,1,1,0,1,1,1,6,"5D2","10D2",0.158187806783802
15,3,"306",0,1,1,1,0,1,1,1,6,"5D2","15D2",0.483022809675894
5,1,"306",1,1,1,1,1,0,1,1,7,"5D3","5D3",0.102637866095937
10,2,"306",1,1,1,1,1,0,1,1,7,"5D3","10D3",0.112409849995525
15,3,"306",1,1,1,1,1,0,1,1,7,"5D3","15D3",0.448307570402803
5,1,"306",1,1,1,1,1,1,1,1,8,"5D4","5D4",0.0659365501385499
10,2,"306",1,1,1,1,1,1,1,1,8,"5D4","10D4",0.150542668952887
15,3,"306",1,1,1,1,1,1,1,1,8,"5D4","15D4",0.326452209903218
5,1,"306",0,0,0,0,0,0,0,0,0,"5D5","5D5",13.8221414714409
10,2,"306",0,0,0,0,0,0,0,0,0,"5D5","10D5",14.1561478006279
15,3,"306",0,0,0,0,0,0,0,0,0,"5D5","15D5",14.195507380319
5,1,"306",0,0,0,0,0,0,0,0,0,"5D6","5D6",14.1549978710881
10,2,"306",0,0,0,0,0,0,0,0,0,"5D6","10D6",14.3352791649297
15,3,"306",0,0,0,0,0,0,0,0,0,"5D6","15D6",14.2643031193393
5,1,"306",0,0,0,0,0,0,0,0,0,"5D7","5D7",14.3230154239995
10,2,"306",0,0,0,0,0,0,0,0,0,"5D7","10D7",14.4091398646437
15,3,"306",0,0,0,0,0,0,0,0,0,"5D7","15D7",14.373046011611
5,1,"306",0,0,0,0,0,0,0,0,0,"5D8","5D8",13.8752441611986
10,2,"306",0,0,0,0,0,0,0,0,0,"5D8","10D8",14.295190612801
15,3,"306",0,0,0,0,0,0,0,0,0,"5D8","15D8",14.0560847921219
5,1,"306",0,0,0,0,0,0,0,0,0,"5D9","5D9",13.2826297149098
10,2,"306",0,0,0,0,0,0,0,0,0,"5D9","10D9",14.0064192260832
15,3,"306",0,0,0,0,0,0,0,0,0,"5D9","15D9",14.1333563880345
5,1,"306",0,0,0,0,0,0,0,0,0,"5E10","5E10",12.5869260878581
10,2,"306",0,0,0,0,0,0,0,0,0,"5E10","10E10",14.6250995226536
15,3,"306",0,0,0,0,0,0,0,0,0,"5E10","15E10",14.4836158360554
5,1,"306",0,0,0,0,0,0,0,0,0,"5E11","5E11",12.6726058639447
10,2,"306",0,0,0,0,0,0,0,0,0,"5E11","10E11",14.6610441108355
15,3,"306",0,0,0,0,0,0,0,0,0,"5E11","15E11",14.5894736598088
5,1,"306",0,1,1,0,1,1,1,1,6,"5E2","5E2",0.130609850427525
10,2,"306",0,1,1,0,1,1,1,1,6,"5E2","10E2",0.115645844274215
15,3,"306",0,1,1,0,1,1,1,1,6,"5E2","15E2",0.537534490094117
5,1,"306",1,1,1,1,0,1,1,1,7,"5E3","5E3",0.069555696182078
10,2,"306",1,1,1,1,0,1,1,1,7,"5E3","10E3",0.127296095067757
15,3,"306",1,1,1,1,0,1,1,1,7,"5E3","15E3",0.227098616251597
5,1,"306",0,0,0,0,0,0,0,0,0,"5E4","5E4",13.4429633041224
10,2,"306",0,0,0,0,0,0,0,0,0,"5E4","10E4",13.7947564988811
15,3,"306",0,0,0,0,0,0,0,0,0,"5E4","15E4",13.9318697377596
5,1,"306",0,0,0,0,0,0,0,0,0,"5E5","5E5",13.6391161770973
10,2,"306",0,0,0,0,0,0,0,0,0,"5E5","10E5",14.2628833530375
15,3,"306",0,0,0,0,0,0,0,0,0,"5E5","15E5",14.1657504230259
5,1,"306",0,0,0,0,0,0,0,0,0,"5E6","5E6",13.6891012040769
10,2,"306",0,0,0,0,0,0,0,0,0,"5E6","10E6",14.135056399813
15,3,"306",0,0,0,0,0,0,0,0,0,"5E6","15E6",14.4028261103645
5,1,"306",0,0,0,0,0,0,0,0,0,"5E7","5E7",13.4916201707306
10,2,"306",0,0,0,0,0,0,0,0,0,"5E7","10E7",14.1375879877893
15,3,"306",0,0,0,0,0,0,0,0,0,"5E7","15E7",14.4031682067039
5,1,"306",0,0,0,0,0,0,0,0,0,"5E8","5E8",13.5250641156097
10,2,"306",0,0,0,0,0,0,0,0,0,"5E8","10E8",14.5179978549265
15,3,"306",0,0,0,0,0,0,0,0,0,"5E8","15E8",14.6441094143368
5,1,"306",0,0,0,0,0,0,0,0,0,"5E9","5E9",12.6863288921573
10,2,"306",0,0,0,0,0,0,0,0,0,"5E9","10E9",14.2783138680233
15,3,"306",0,0,0,0,0,0,0,0,0,"5E9","15E9",14.1737729684008
5,1,"306",0,0,0,0,0,0,0,0,0,"5F10","5F10",13.0702635064643
10,2,"306",0,0,0,0,0,0,0,0,0,"5F10","10F10",14.4365274907665
15,3,"306",0,0,0,0,0,0,0,0,0,"5F10","15F10",14.6395904572844
5,1,"306",0,0,0,0,0,0,0,0,0,"5F11","5F11",13.0645157052473
10,2,"306",0,0,0,0,0,0,0,0,0,"5F11","10F11",14.6035291571762
15,3,"306",0,0,0,0,0,0,0,0,0,"5F11","15F11",14.8914066840342
5,1,"306",0,1,0,1,1,1,1,1,6,"5F2","5F2",0.249565843173553
10,2,"306",0,1,0,1,1,1,1,1,6,"5F2","10F2",0.120799980095999
15,3,"306",0,1,0,1,1,1,1,1,6,"5F2","15F2",0.196561630555768
5,1,"306",1,1,1,0,1,1,1,1,7,"5F3","5F3",0.107020407248697
10,2,"306",1,1,1,0,1,1,1,1,7,"5F3","10F3",0.173365983950558
15,3,"306",1,1,1,0,1,1,1,1,7,"5F3","15F3",0.0870047786283214
5,1,"306",0,0,0,0,0,0,0,0,0,"5F4","5F4",13.2918695812742
10,2,"306",0,0,0,0,0,0,0,0,0,"5F4","10F4",14.1736843960414
15,3,"306",0,0,0,0,0,0,0,0,0,"5F4","15F4",14.0033162669486
5,1,"306",0,0,0,0,0,0,0,0,0,"5F5","5F5",13.5677650912697
10,2,"306",0,0,0,0,0,0,0,0,0,"5F5","10F5",14.0996675141352
15,3,"306",0,0,0,0,0,0,0,0,0,"5F5","15F5",13.8958838973837
5,1,"306",0,0,0,0,0,0,0,0,0,"5F6","5F6",13.3423724222931
10,2,"306",0,0,0,0,0,0,0,0,0,"5F6","10F6",14.1655013961722
15,3,"306",0,0,0,0,0,0,0,0,0,"5F6","15F6",14.2100528513278
5,1,"306",0,0,0,0,0,0,0,0,0,"5F7","5F7",13.0283083269582
10,2,"306",0,0,0,0,0,0,0,0,0,"5F7","10F7",14.0963768306479
15,3,"306",0,0,0,0,0,0,0,0,0,"5F7","15F7",14.1576509826883
5,1,"306",0,0,0,0,0,0,0,0,0,"5F8","5F8",12.9695416609919
10,2,"306",0,0,0,0,0,0,0,0,0,"5F8","10F8",14.1384303157574
15,3,"306",0,0,0,0,0,0,0,0,0,"5F8","15F8",14.6022393144938
5,1,"306",0,0,0,0,0,0,0,0,0,"5F9","5F9",12.4549567400838
10,2,"306",0,0,0,0,0,0,0,0,0,"5F9","10F9",14.481326812674
15,3,"306",0,0,0,0,0,0,0,0,0,"5F9","15F9",14.5229865141373
5,1,"306",0,0,0,0,0,0,0,0,0,"5G10","5G10",13.8986040947375
10,2,"306",0,0,0,0,0,0,0,0,0,"5G10","10G10",14.76542377691
15,3,"306",0,0,0,0,0,0,0,0,0,"5G10","15G10",14.9857935710593
5,1,"306",0,0,0,0,0,0,0,0,0,"5G11","5G11",14.9376770283315
10,2,"306",0,0,0,0,0,0,0,0,0,"5G11","10G11",15.2139792049049
15,3,"306",0,0,0,0,0,0,0,0,0,"5G11","15G11",15.4321311630761
5,1,"306",0,0,1,1,1,1,1,1,6,"5G2","5G2",0.581820468474254
10,2,"306",0,0,1,1,1,1,1,1,6,"5G2","10G2",0.0762280701190772
15,3,"306",0,0,1,1,1,1,1,1,6,"5G2","15G2",0.100252902838017
5,1,"306",1,1,0,1,1,1,1,1,7,"5G3","5G3",0.152443797313319
10,2,"306",1,1,0,1,1,1,1,1,7,"5G3","10G3",0.147319654030786
15,3,"306",1,1,0,1,1,1,1,1,7,"5G3","15G3",0.071860371264768
5,1,"306",0,0,0,0,0,0,0,0,0,"5G4","5G4",14.4952095420596
10,2,"306",0,0,0,0,0,0,0,0,0,"5G4","10G4",14.1259011166667
15,3,"306",0,0,0,0,0,0,0,0,0,"5G4","15G4",14.1639373972634
5,1,"306",0,0,0,0,0,0,0,0,0,"5G5","5G5",13.8791032964338
10,2,"306",0,0,0,0,0,0,0,0,0,"5G5","10G5",14.0749370785777
15,3,"306",0,0,0,0,0,0,0,0,0,"5G5","15G5",14.1432200689319
5,1,"306",0,0,0,0,0,0,0,0,0,"5G6","5G6",13.354070073952
10,2,"306",0,0,0,0,0,0,0,0,0,"5G6","10G6",14.0556052709042
15,3,"306",0,0,0,0,0,0,0,0,0,"5G6","15G6",14.3626350235962
5,1,"306",0,0,0,0,0,0,0,0,0,"5G7","5G7",13.3537545109171
10,2,"306",0,0,0,0,0,0,0,0,0,"5G7","10G7",14.2696635621828
15,3,"306",0,0,0,0,0,0,0,0,0,"5G7","15G7",14.7965343709727
5,1,"306",0,0,0,0,0,0,0,0,0,"5G8","5G8",13.2843835363553
10,2,"306",0,0,0,0,0,0,0,0,0,"5G8","10G8",14.2855908771989
15,3,"306",0,0,0,0,0,0,0,0,0,"5G8","15G8",14.9057636656168
5,1,"306",0,0,0,0,0,0,0,0,0,"5G9","5G9",14.0609790912227
10,2,"306",0,0,0,0,0,0,0,0,0,"5G9","10G9",14.7472227106963
15,3,"306",0,0,0,0,0,0,0,0,0,"5G9","15G9",14.7220912832811
1,1,"331",1,0,0,1,0,1,0,0,3,"1B10","1B10",48.370808106779
6,2,"331",1,0,0,1,0,1,0,0,3,"1B10","6B10",47.423077411913
11,3,"331",1,0,0,1,0,1,0,0,3,"1B10","11B10",47.3419695429584
16,4,"331",1,0,0,1,0,1,0,0,3,"1B10","16B10",47.4294029804327
1,1,"331",1,0,0,0,0,1,1,0,3,"1B11","1B11",43.6582721192777
6,2,"331",1,0,0,0,0,1,1,0,3,"1B11","6B11",43.3524332568165
11,3,"331",1,0,0,0,0,1,1,0,3,"1B11","11B11",44.1558088841582
16,4,"331",1,0,0,0,0,1,1,0,3,"1B11","16B11",43.7655131636052
1,1,"331",1,0,0,0,0,0,0,0,1,"1B2","1B2",46.6153110400775
6,2,"331",1,0,0,0,0,0,0,0,1,"1B2","6B2",47.1673423489457
11,3,"331",1,0,0,0,0,0,0,0,1,"1B2","11B2",47.3880437779908
16,4,"331",1,0,0,0,0,0,0,0,1,"1B2","16B2",46.7380193779197
1,1,"331",0,0,0,0,0,0,1,0,1,"1B3","1B3",40.7951652310719
6,2,"331",0,0,0,0,0,0,1,0,1,"1B3","6B3",42.3729416194826
11,3,"331",0,0,0,0,0,0,1,0,1,"1B3","11B3",41.9488765873397
16,4,"331",0,0,0,0,0,0,1,0,1,"1B3","16B3",41.2782970320881
1,1,"331",1,0,0,0,0,1,0,0,2,"1B4","1B4",46.0423332498699
6,2,"331",1,0,0,0,0,1,0,0,2,"1B4","6B4",45.0230523797854
11,3,"331",1,0,0,0,0,1,0,0,2,"1B4","11B4",45.0879602187823
16,4,"331",1,0,0,0,0,1,0,0,2,"1B4","16B4",46.1143126815768
1,1,"331",0,1,0,0,0,1,0,0,2,"1B5","1B5",46.3943942270669
6,2,"331",0,1,0,0,0,1,0,0,2,"1B5","6B5",45.4505947444184
11,3,"331",0,1,0,0,0,1,0,0,2,"1B5","11B5",45.2429228012447
16,4,"331",0,1,0,0,0,1,0,0,2,"1B5","16B5",45.6756164670814
1,1,"331",0,0,1,0,0,0,1,0,2,"1B6","1B6",41.7801192942596
6,2,"331",0,0,1,0,0,0,1,0,2,"1B6","6B6",41.9963260964325
11,3,"331",0,0,1,0,0,0,1,0,2,"1B6","11B6",42.3253052658951
16,4,"331",0,0,1,0,0,0,1,0,2,"1B6","16B6",42.0997205203389
1,1,"331",0,0,0,0,1,1,0,0,2,"1B7","1B7",45.8543784071626
6,2,"331",0,0,0,0,1,1,0,0,2,"1B7","6B7",46.1614906598933
11,3,"331",0,0,0,0,1,1,0,0,2,"1B7","11B7",45.3811064253866
16,4,"331",0,0,0,0,1,1,0,0,2,"1B7","16B7",44.9626162248492
1,1,"331",1,1,1,0,0,0,0,0,3,"1B8","1B8",47.3575740533973
6,2,"331",1,1,1,0,0,0,0,0,3,"1B8","6B8",46.4136727911014
11,3,"331",1,1,1,0,0,0,0,0,3,"1B8","11B8",46.2951558097909
16,4,"331",1,1,1,0,0,0,0,0,3,"1B8","16B8",46.8046592885014
1,1,"331",1,0,1,1,0,0,0,0,3,"1B9","1B9",47.7418400976431
6,2,"331",1,0,1,1,0,0,0,0,3,"1B9","6B9",46.8668296955597
11,3,"331",1,0,1,1,0,0,0,0,3,"1B9","11B9",46.9079846371025
16,4,"331",1,0,1,1,0,0,0,0,3,"1B9","16B9",46.1889483828344
1,1,"331",1,0,0,1,0,0,1,0,3,"1C10","1C10",43.0511093537842
6,2,"331",1,0,0,1,0,0,1,0,3,"1C10","6C10",43.2165378570654
11,3,"331",1,0,0,1,0,0,1,0,3,"1C10","11C10",43.4526033561255
16,4,"331",1,0,0,1,0,0,1,0,3,"1C10","16C10",43.2732889071721
1,1,"331",1,0,0,0,0,1,0,1,3,"1C11","1C11",47.9414809880862
6,2,"331",1,0,0,0,0,1,0,1,3,"1C11","6C11",47.2201166054264
11,3,"331",1,0,0,0,0,1,0,1,3,"1C11","11C11",47.3173727588573
16,4,"331",1,0,0,0,0,1,0,1,3,"1C11","16C11",47.2127330119537
1,1,"331",0,1,0,0,0,0,0,0,1,"1C2","1C2",47.1234657573379
6,2,"331",0,1,0,0,0,0,0,0,1,"1C2","6C2",45.552421880976
11,3,"331",0,1,0,0,0,0,0,0,1,"1C2","11C2",45.7031760573725
16,4,"331",0,1,0,0,0,0,0,0,1,"1C2","16C2",46.5158667757566
1,1,"331",0,0,0,0,0,0,0,1,1,"1C3","1C3",46.4898226374692
6,2,"331",0,0,0,0,0,0,0,1,1,"1C3","6C3",45.9024206502502
11,3,"331",0,0,0,0,0,0,0,1,1,"1C3","11C3",45.1752893510178
16,4,"331",0,0,0,0,0,0,0,1,1,"1C3","16C3",45.1736222370024
1,1,"331",1,0,0,0,0,0,1,0,2,"1C4","1C4",41.6670918024082
6,2,"331",1,0,0,0,0,0,1,0,2,"1C4","6C4",42.558200973987
11,3,"331",1,0,0,0,0,0,1,0,2,"1C4","11C4",42.6465639903066
16,4,"331",1,0,0,0,0,0,1,0,2,"1C4","16C4",42.0947832086812
1,1,"331",0,1,0,0,0,0,1,0,2,"1C5","1C5",41.8294553667112
6,2,"331",0,1,0,0,0,0,1,0,2,"1C5","6C5",42.4700005590212
11,3,"331",0,1,0,0,0,0,1,0,2,"1C5","11C5",42.1721952035433
16,4,"331",0,1,0,0,0,0,1,0,2,"1C5","16C5",42.0998248143861
1,1,"331",0,0,1,0,0,0,0,1,2,"1C6","1C6",45.9454306825496
6,2,"331",0,0,1,0,0,0,0,1,2,"1C6","6C6",46.2240814723544
11,3,"331",0,0,1,0,0,0,0,1,2,"1C6","11C6",45.6498032004819
16,4,"331",0,0,1,0,0,0,0,1,2,"1C6","16C6",45.2005394068325
1,1,"331",0,0,0,0,1,0,1,0,2,"1C7","1C7",42.3977544550284
6,2,"331",0,0,0,0,1,0,1,0,2,"1C7","6C7",42.171316143698
11,3,"331",0,0,0,0,1,0,1,0,2,"1C7","11C7",42.4609072754121
16,4,"331",0,0,0,0,1,0,1,0,2,"1C7","16C7",42.3725507057084
1,1,"331",1,1,0,1,0,0,0,0,3,"1C8","1C8",45.8130936467289
6,2,"331",1,1,0,1,0,0,0,0,3,"1C8","6C8",46.3461569173134
11,3,"331",1,1,0,1,0,0,0,0,3,"1C8","11C8",46.2585545418319
16,4,"331",1,1,0,1,0,0,0,0,3,"1C8","16C8",45.2113458138547
1,1,"331",1,0,1,0,1,0,0,0,3,"1C9","1C9",46.6450983917158
6,2,"331",1,0,1,0,1,0,0,0,3,"1C9","6C9",47.0469671021544
11,3,"331",1,0,1,0,1,0,0,0,3,"1C9","11C9",46.4635361188827
16,4,"331",1,0,1,0,1,0,0,0,3,"1C9","16C9",46.0396112616023
1,1,"331",1,0,0,1,0,0,0,1,3,"1D10","1D10",47.2149574921807
6,2,"331",1,0,0,1,0,0,0,1,3,"1D10","6D10",47.7086013310299
11,3,"331",1,0,0,1,0,0,0,1,3,"1D10","11D10",47.9021845113109
16,4,"331",1,0,0,1,0,0,0,1,3,"1D10","16D10",46.9593708042311
1,1,"331",1,0,0,0,0,0,1,1,3,"1D11","1D11",43.3732572319514
6,2,"331",1,0,0,0,0,0,1,1,3,"1D11","6D11",43.9247842353062
11,3,"331",1,0,0,0,0,0,1,1,3,"1D11","11D11",44.0590891352857
16,4,"331",1,0,0,0,0,0,1,1,3,"1D11","16D11",43.909106094618
1,1,"331",0,0,1,0,0,0,0,0,1,"1D2","1D2",47.1124200674859
6,2,"331",0,0,1,0,0,0,0,0,1,"1D2","6D2",44.7606189553626
11,3,"331",0,0,1,0,0,0,0,0,1,"1D2","11D2",44.817700172163
16,4,"331",0,0,1,0,0,0,0,0,1,"1D2","16D2",45.3227701368211
1,1,"331",1,1,0,0,0,0,0,0,2,"1D3","1D3",47.0361541951182
6,2,"331",1,1,0,0,0,0,0,0,2,"1D3","6D3",45.5235996737568
11,3,"331",1,1,0,0,0,0,0,0,2,"1D3","11D3",45.1825173750808
16,4,"331",1,1,0,0,0,0,0,0,2,"1D3","16D3",45.911504708126
1,1,"331",1,0,0,0,0,0,0,1,2,"1D4","1D4",46.6964403640465
6,2,"331",1,0,0,0,0,0,0,1,2,"1D4","6D4",46.2640589693407
11,3,"331",1,0,0,0,0,0,0,1,2,"1D4","11D4",45.6094317728656
16,4,"331",1,0,0,0,0,0,0,1,2,"1D4","16D4",45.6458743346487
1,1,"331",0,1,0,0,0,0,0,1,2,"1D5","1D5",46.3464401762677
6,2,"331",0,1,0,0,0,0,0,1,2,"1D5","6D5",46.531388998065
11,3,"331",0,1,0,0,0,0,0,1,2,"1D5","11D5",46.0836066786739
16,4,"331",0,1,0,0,0,0,0,1,2,"1D5","16D5",45.3859174888493
1,1,"331",0,0,0,1,1,0,0,0,2,"1D6","1D6",45.7251163465615
6,2,"331",0,0,0,1,1,0,0,0,2,"1D6","6D6",46.0933090952634
11,3,"331",0,0,0,1,1,0,0,0,2,"1D6","11D6",45.321755246549
16,4,"331",0,0,0,1,1,0,0,0,2,"1D6","16D6",45.3618202764671
1,1,"331",0,0,0,0,1,0,0,1,2,"1D7","1D7",46.4297331484267
6,2,"331",0,0,0,0,1,0,0,1,2,"1D7","6D7",46.0279959461397
11,3,"331",0,0,0,0,1,0,0,1,2,"1D7","11D7",46.0993258288556
16,4,"331",0,0,0,0,1,0,0,1,2,"1D7","16D7",45.7138507610775
1,1,"331",1,1,0,0,1,0,0,0,3,"1D8","1D8",46.8445294017292
6,2,"331",1,1,0,0,1,0,0,0,3,"1D8","6D8",46.502474307492
11,3,"331",1,1,0,0,1,0,0,0,3,"1D8","11D8",45.8072482805135
16,4,"331",1,1,0,0,1,0,0,0,3,"1D8","16D8",46.007985717424
1,1,"331",1,0,1,0,0,1,0,0,3,"1D9","1D9",46.5374504066411
6,2,"331",1,0,1,0,0,1,0,0,3,"1D9","6D9",46.9435707799657
11,3,"331",1,0,1,0,0,1,0,0,3,"1D9","11D9",46.637124475434
16,4,"331",1,0,1,0,0,1,0,0,3,"1D9","16D9",45.8944405488369
1,1,"331",1,0,0,0,1,1,0,0,3,"1E10","1E10",46.6645764459726
6,2,"331",1,0,0,0,1,1,0,0,3,"1E10","6E10",47.5851209557351
11,3,"331",1,0,0,0,1,1,0,0,3,"1E10","11E10",47.3102431854841
16,4,"331",1,0,0,0,1,1,0,0,3,"1E10","16E10",46.3091906456638
1,1,"331",0,1,1,1,0,0,0,0,3,"1E11","1E11",47.8450998039712
6,2,"331",0,1,1,1,0,0,0,0,3,"1E11","6E11",47.7253031510993
11,3,"331",0,1,1,1,0,0,0,0,3,"1E11","11E11",47.3890029864014
16,4,"331",0,1,1,1,0,0,0,0,3,"1E11","16E11",46.6726512927374
1,1,"331",0,0,0,1,0,0,0,0,1,"1E2","1E2",46.1049389614594
