"Strain","PlateWell","Mean","SD","n","Amoxicillin","Chlorothalonil","Diflufenican","Glyphosate","Imidacloprid","Metaldehyde","Oxytetracycline","Tebuconazole","Complexity","Strain_nice"
"Ecoli","1G6",37.036173345368,0.98735635663243,4,0,0,0,1,0,0,0,1,2,"E. coli"
"Ecoli","1G6",37.036173345368,0.98735635663243,4,0,0,0,1,0,0,0,1,2,"E. coli"
"Ecoli","1G7",37.1463170468352,1.7906032308823,4,0,0,0,0,0,0,1,1,2,"E. coli"
"Ecoli","1G7",37.1463170468352,1.7906032308823,4,0,0,0,0,0,0,1,1,2,"E. coli"
"Ecoli","1G7",37.1463170468352,1.7906032308823,4,0,0,0,0,0,0,1,1,2,"E. coli"
"Ecoli","1G7",37.1463170468352,1.7906032308823,4,0,0,0,0,0,0,1,1,2,"E. coli"
"Ecoli","1G8",34.0244681231687,3.40054716294699,4,1,1,0,0,0,0,0,1,3,"E. coli"
"Ecoli","1G8",34.0244681231687,3.40054716294699,4,1,1,0,0,0,0,0,1,3,"E. coli"
"Ecoli","1G8",34.0244681231687,3.40054716294699,4,1,1,0,0,0,0,0,1,3,"E. coli"
"Ecoli","1G8",34.0244681231687,3.40054716294699,4,1,1,0,0,0,0,0,1,3,"E. coli"
"Ecoli","1G9",35.8329412766505,1.12207305287967,4,1,0,0,1,1,0,0,0,3,"E. coli"
"Ecoli","1G9",35.8329412766505,1.12207305287967,4,1,0,0,1,1,0,0,0,3,"E. coli"
"Ecoli","1G9",35.8329412766505,1.12207305287967,4,1,0,0,1,1,0,0,0,3,"E. coli"
"Ecoli","1G9",35.8329412766505,1.12207305287967,4,1,0,0,1,1,0,0,0,3,"E. coli"
"Ecoli","2B10",35.3093168933828,2.08761936885044,4,1,0,1,1,0,1,0,0,4,"E. coli"
"Ecoli","2B10",35.3093168933828,2.08761936885044,4,1,0,1,1,0,1,0,0,4,"E. coli"
"Ecoli","2B10",35.3093168933828,2.08761936885044,4,1,0,1,1,0,1,0,0,4,"E. coli"
"Ecoli","2B10",35.3093168933828,2.08761936885044,4,1,0,1,1,0,1,0,0,4,"E. coli"
"Ecoli","2B11",23.5230555256907,1.55234888774524,4,1,0,1,0,0,1,1,0,4,"E. coli"
"Ecoli","2B11",23.5230555256907,1.55234888774524,4,1,0,1,0,0,1,1,0,4,"E. coli"
"Ecoli","2B11",23.5230555256907,1.55234888774524,4,1,0,1,0,0,1,1,0,4,"E. coli"
"Ecoli","2B11",23.5230555256907,1.55234888774524,4,1,0,1,0,0,1,1,0,4,"E. coli"
"Ecoli","2B2",27.8691886539214,1.16867139526332,4,0,1,1,0,0,0,1,0,3,"E. coli"
"Ecoli","2B2",27.8691886539214,1.16867139526332,4,0,1,1,0,0,0,1,0,3,"E. coli"
"Ecoli","2B2",27.8691886539214,1.16867139526332,4,0,1,1,0,0,0,1,0,3,"E. coli"
"Ecoli","2B2",27.8691886539214,1.16867139526332,4,0,1,1,0,0,0,1,0,3,"E. coli"
"Ecoli","2B3",35.5479417677305,1.54483295587113,4,0,1,0,0,1,1,0,0,3,"E. coli"
"Ecoli","2B3",35.5479417677305,1.54483295587113,4,0,1,0,0,1,1,0,0,3,"E. coli"
"Ecoli","2B3",35.5479417677305,1.54483295587113,4,0,1,0,0,1,1,0,0,3,"E. coli"
"Ecoli","2B3",35.5479417677305,1.54483295587113,4,0,1,0,0,1,1,0,0,3,"E. coli"
"Ecoli","2B4",34.7375839225696,2.46790337883372,4,0,0,1,1,1,0,0,0,3,"E. coli"
"Ecoli","2B4",34.7375839225696,2.46790337883372,4,0,0,1,1,1,0,0,0,3,"E. coli"
"Ecoli","2B4",34.7375839225696,2.46790337883372,4,0,0,1,1,1,0,0,0,3,"E. coli"
"Ecoli","2B4",34.7375839225696,2.46790337883372,4,0,0,1,1,1,0,0,0,3,"E. coli"
"Ecoli","2B5",34.7616359012593,2.08077248490578,4,0,0,1,0,1,0,0,1,3,"E. coli"
"Ecoli","2B5",34.7616359012593,2.08077248490578,4,0,0,1,0,1,0,0,1,3,"E. coli"
"Ecoli","2B5",34.7616359012593,2.08077248490578,4,0,0,1,0,1,0,0,1,3,"E. coli"
"Ecoli","2B5",34.7616359012593,2.08077248490578,4,0,0,1,0,1,0,0,1,3,"E. coli"
"Ecoli","2B6",35.5367657739981,1.18537081738504,4,0,0,0,1,1,0,0,1,3,"E. coli"
"Ecoli","2B6",35.5367657739981,1.18537081738504,4,0,0,0,1,1,0,0,1,3,"E. coli"
"Ecoli","2B6",35.5367657739981,1.18537081738504,4,0,0,0,1,1,0,0,1,3,"E. coli"
"Ecoli","2B6",35.5367657739981,1.18537081738504,4,0,0,0,1,1,0,0,1,3,"E. coli"
"Ecoli","2B7",34.6096337946786,1.09449913949193,4,0,0,0,0,1,0,1,1,3,"E. coli"
"Ecoli","2B7",34.6096337946786,1.09449913949193,4,0,0,0,0,1,0,1,1,3,"E. coli"
"Ecoli","2B7",34.6096337946786,1.09449913949193,4,0,0,0,0,1,0,1,1,3,"E. coli"
"Ecoli","2B7",34.6096337946786,1.09449913949193,4,0,0,0,0,1,0,1,1,3,"E. coli"
"Ecoli","2B8",34.0666297822816,3.09492751285585,4,1,1,1,0,0,0,0,1,4,"E. coli"
"Ecoli","2B8",34.0666297822816,3.09492751285585,4,1,1,1,0,0,0,0,1,4,"E. coli"
"Ecoli","2B8",34.0666297822816,3.09492751285585,4,1,1,1,0,0,0,0,1,4,"E. coli"
"Ecoli","2B8",34.0666297822816,3.09492751285585,4,1,1,1,0,0,0,0,1,4,"E. coli"
"Ecoli","2B9",33.3199621269492,1.67427126386285,4,1,1,0,0,1,0,1,0,4,"E. coli"
"Ecoli","2B9",33.3199621269492,1.67427126386285,4,1,1,0,0,1,0,1,0,4,"E. coli"
"Ecoli","2B9",33.3199621269492,1.67427126386285,4,1,1,0,0,1,0,1,0,4,"E. coli"
"Ecoli","2B9",33.3199621269492,1.67427126386285,4,1,1,0,0,1,0,1,0,4,"E. coli"
"Ecoli","2C10",26.2122460492032,1.38970213494169,4,1,0,1,1,0,0,1,0,4,"E. coli"
"Ecoli","2C10",26.2122460492032,1.38970213494169,4,1,0,1,1,0,0,1,0,4,"E. coli"
"Ecoli","2C10",26.2122460492032,1.38970213494169,4,1,0,1,1,0,0,1,0,4,"E. coli"
"Ecoli","2C10",26.2122460492032,1.38970213494169,4,1,0,1,1,0,0,1,0,4,"E. coli"
"Ecoli","2C11",36.8063220379331,1.85683768822093,4,1,0,1,0,0,1,0,1,4,"E. coli"
"Ecoli","2C11",36.8063220379331,1.85683768822093,4,1,0,1,0,0,1,0,1,4,"E. coli"
"Ecoli","2C11",36.8063220379331,1.85683768822093,4,1,0,1,0,0,1,0,1,4,"E. coli"
"Ecoli","2C11",36.8063220379331,1.85683768822093,4,1,0,1,0,0,1,0,1,4,"E. coli"
"Ecoli","2C2",33.8366463931711,2.74830849163926,4,0,1,1,0,0,0,0,1,3,"E. coli"
"Ecoli","2C2",33.8366463931711,2.74830849163926,4,0,1,1,0,0,0,0,1,3,"E. coli"
"Ecoli","2C2",33.8366463931711,2.74830849163926,4,0,1,1,0,0,0,0,1,3,"E. coli"
"Ecoli","2C2",33.8366463931711,2.74830849163926,4,0,1,1,0,0,0,0,1,3,"E. coli"
"Ecoli","2C3",35.6439258172158,1.52582856344628,4,0,1,0,0,1,0,1,0,3,"E. coli"
"Ecoli","2C3",35.6439258172158,1.52582856344628,4,0,1,0,0,1,0,1,0,3,"E. coli"
"Ecoli","2C3",35.6439258172158,1.52582856344628,4,0,1,0,0,1,0,1,0,3,"E. coli"
"Ecoli","2C3",35.6439258172158,1.52582856344628,4,0,1,0,0,1,0,1,0,3,"E. coli"
"Ecoli","2C4",35.7935044118413,0.891055323544767,4,0,0,1,1,0,1,0,0,3,"E. coli"
"Ecoli","2C4",35.7935044118413,0.891055323544767,4,0,0,1,1,0,1,0,0,3,"E. coli"
"Ecoli","2C4",35.7935044118413,0.891055323544767,4,0,0,1,1,0,1,0,0,3,"E. coli"
"Ecoli","2C4",35.7935044118413,0.891055323544767,4,0,0,1,1,0,1,0,0,3,"E. coli"
"Ecoli","2C5",25.7745754656339,0.689477116599871,4,0,0,1,0,0,1,1,0,3,"E. coli"
"Ecoli","2C5",25.7745754656339,0.689477116599871,4,0,0,1,0,0,1,1,0,3,"E. coli"
"Ecoli","2C5",25.7745754656339,0.689477116599871,4,0,0,1,0,0,1,1,0,3,"E. coli"
"Ecoli","2C5",25.7745754656339,0.689477116599871,4,0,0,1,0,0,1,1,0,3,"E. coli"
"Ecoli","2C6",33.5923456258787,0.946406412954477,4,0,0,0,1,0,1,1,0,3,"E. coli"
"Ecoli","2C6",33.5923456258787,0.946406412954477,4,0,0,0,1,0,1,1,0,3,"E. coli"
"Ecoli","2C6",33.5923456258787,0.946406412954477,4,0,0,0,1,0,1,1,0,3,"E. coli"
"Ecoli","2C6",33.5923456258787,0.946406412954477,4,0,0,0,1,0,1,1,0,3,"E. coli"
"Ecoli","2C7",25.2800672547073,0.882947031306359,4,0,0,0,0,0,1,1,1,3,"E. coli"
"Ecoli","2C7",25.2800672547073,0.882947031306359,4,0,0,0,0,0,1,1,1,3,"E. coli"
"Ecoli","2C7",25.2800672547073,0.882947031306359,4,0,0,0,0,0,1,1,1,3,"E. coli"
"Ecoli","2C7",25.2800672547073,0.882947031306359,4,0,0,0,0,0,1,1,1,3,"E. coli"
"Ecoli","2C8",34.8710661900564,1.99191652174802,4,1,1,0,1,1,0,0,0,4,"E. coli"
"Ecoli","2C8",34.8710661900564,1.99191652174802,4,1,1,0,1,1,0,0,0,4,"E. coli"
"Ecoli","2C8",34.8710661900564,1.99191652174802,4,1,1,0,1,1,0,0,0,4,"E. coli"
"Ecoli","2C8",34.8710661900564,1.99191652174802,4,1,1,0,1,1,0,0,0,4,"E. coli"
"Ecoli","2C9",37.8918764805444,2.14652739340294,4,1,1,0,0,1,0,0,1,4,"E. coli"
"Ecoli","2C9",37.8918764805444,2.14652739340294,4,1,1,0,0,1,0,0,1,4,"E. coli"
"Ecoli","2C9",37.8918764805444,2.14652739340294,4,1,1,0,0,1,0,0,1,4,"E. coli"
"Ecoli","2C9",37.8918764805444,2.14652739340294,4,1,1,0,0,1,0,0,1,4,"E. coli"
"Ecoli","2D10",34.0537681362758,2.37901851874122,4,1,0,1,1,0,0,0,1,4,"E. coli"
"Ecoli","2D10",34.0537681362758,2.37901851874122,4,1,0,1,1,0,0,0,1,4,"E. coli"
"Ecoli","2D10",34.0537681362758,2.37901851874122,4,1,0,1,1,0,0,0,1,4,"E. coli"
"Ecoli","2D10",34.0537681362758,2.37901851874122,4,1,0,1,1,0,0,0,1,4,"E. coli"
"Ecoli","2D11",35.596255837761,3.09911012265391,4,1,0,1,0,0,0,1,1,4,"E. coli"
"Ecoli","2D11",35.596255837761,3.09911012265391,4,1,0,1,0,0,0,1,1,4,"E. coli"
"Ecoli","2D11",35.596255837761,3.09911012265391,4,1,0,1,0,0,0,1,1,4,"E. coli"
"Ecoli","2D11",35.596255837761,3.09911012265391,4,1,0,1,0,0,0,1,1,4,"E. coli"
"Ecoli","2D2",34.4745615317116,2.97738096878025,4,0,1,0,1,1,0,0,0,3,"E. coli"
"Ecoli","2D2",34.4745615317116,2.97738096878025,4,0,1,0,1,1,0,0,0,3,"E. coli"
"Ecoli","2D2",34.4745615317116,2.97738096878025,4,0,1,0,1,1,0,0,0,3,"E. coli"
"Ecoli","2D2",34.4745615317116,2.97738096878025,4,0,1,0,1,1,0,0,0,3,"E. coli"
"Ecoli","2D3",33.774418260966,2.37017149977169,4,0,1,0,0,1,0,0,1,3,"E. coli"
"Ecoli","2D3",33.774418260966,2.37017149977169,4,0,1,0,0,1,0,0,1,3,"E. coli"
"Ecoli","2D3",33.774418260966,2.37017149977169,4,0,1,0,0,1,0,0,1,3,"E. coli"
"Ecoli","2D3",33.774418260966,2.37017149977169,4,0,1,0,0,1,0,0,1,3,"E. coli"
"Ecoli","2D4",24.7771658594218,0.934234633988549,4,0,0,1,1,0,0,1,0,3,"E. coli"
"Ecoli","2D4",24.7771658594218,0.934234633988549,4,0,0,1,1,0,0,1,0,3,"E. coli"
"Ecoli","2D4",24.7771658594218,0.934234633988549,4,0,0,1,1,0,0,1,0,3,"E. coli"
"Ecoli","2D4",24.7771658594218,0.934234633988549,4,0,0,1,1,0,0,1,0,3,"E. coli"
"Ecoli","2D5",34.8218913154013,0.945616797656276,4,0,0,1,0,0,1,0,1,3,"E. coli"
"Ecoli","2D5",34.8218913154013,0.945616797656276,4,0,0,1,0,0,1,0,1,3,"E. coli"
"Ecoli","2D5",34.8218913154013,0.945616797656276,4,0,0,1,0,0,1,0,1,3,"E. coli"
"Ecoli","2D5",34.8218913154013,0.945616797656276,4,0,0,1,0,0,1,0,1,3,"E. coli"
"Ecoli","2D6",34.0945586949425,2.56507504349977,4,0,0,0,1,0,1,0,1,3,"E. coli"
"Ecoli","2D6",34.0945586949425,2.56507504349977,4,0,0,0,1,0,1,0,1,3,"E. coli"
"Ecoli","2D6",34.0945586949425,2.56507504349977,4,0,0,0,1,0,1,0,1,3,"E. coli"
"Ecoli","2D6",34.0945586949425,2.56507504349977,4,0,0,0,1,0,1,0,1,3,"E. coli"
"Ecoli","2D7",35.1780989973625,0.998608670231583,4,1,1,1,1,0,0,0,0,4,"E. coli"
"Ecoli","2D7",35.1780989973625,0.998608670231583,4,1,1,1,1,0,0,0,0,4,"E. coli"
"Ecoli","2D7",35.1780989973625,0.998608670231583,4,1,1,1,1,0,0,0,0,4,"E. coli"
"Ecoli","2D7",35.1780989973625,0.998608670231583,4,1,1,1,1,0,0,0,0,4,"E. coli"
"Ecoli","2D8",34.611182101324,3.19696933046355,4,1,1,0,1,0,1,0,0,4,"E. coli"
"Ecoli","2D8",34.611182101324,3.19696933046355,4,1,1,0,1,0,1,0,0,4,"E. coli"
"Ecoli","2D8",34.611182101324,3.19696933046355,4,1,1,0,1,0,1,0,0,4,"E. coli"
"Ecoli","2D8",34.611182101324,3.19696933046355,4,1,1,0,1,0,1,0,0,4,"E. coli"
"Ecoli","2D9",35.0325647954705,2.20536885249166,4,1,1,0,0,0,1,1,0,4,"E. coli"
"Ecoli","2D9",35.0325647954705,2.20536885249166,4,1,1,0,0,0,1,1,0,4,"E. coli"
"Ecoli","2D9",35.0325647954705,2.20536885249166,4,1,1,0,0,0,1,1,0,4,"E. coli"
"Ecoli","2D9",35.0325647954705,2.20536885249166,4,1,1,0,0,0,1,1,0,4,"E. coli"
"Ecoli","2E10",35.0723000527684,1.51005228169321,4,1,0,1,0,1,1,0,0,4,"E. coli"
"Ecoli","2E10",35.0723000527684,1.51005228169321,4,1,0,1,0,1,1,0,0,4,"E. coli"
"Ecoli","2E10",35.0723000527684,1.51005228169321,4,1,0,1,0,1,1,0,0,4,"E. coli"
"Ecoli","2E10",35.0723000527684,1.51005228169321,4,1,0,1,0,1,1,0,0,4,"E. coli"
"Ecoli","2E11",37.099361075633,1.97721215073832,4,1,0,0,1,1,1,0,0,4,"E. coli"
"Ecoli","2E11",37.099361075633,1.97721215073832,4,1,0,0,1,1,1,0,0,4,"E. coli"
"Ecoli","2E11",37.099361075633,1.97721215073832,4,1,0,0,1,1,1,0,0,4,"E. coli"
"Ecoli","2E11",37.099361075633,1.97721215073832,4,1,0,0,1,1,1,0,0,4,"E. coli"
"Ecoli","2E2",34.4148802807311,3.83646214574348,4,0,1,0,1,0,1,0,0,3,"E. coli"
"Ecoli","2E2",34.4148802807311,3.83646214574348,4,0,1,0,1,0,1,0,0,3,"E. coli"
"Ecoli","2E2",34.4148802807311,3.83646214574348,4,0,1,0,1,0,1,0,0,3,"E. coli"
"Ecoli","2E2",34.4148802807311,3.83646214574348,4,0,1,0,1,0,1,0,0,3,"E. coli"
"Ecoli","2E3",34.9607202635469,1.28494652043145,4,0,1,0,0,0,1,1,0,3,"E. coli"
"Ecoli","2E3",34.9607202635469,1.28494652043145,4,0,1,0,0,0,1,1,0,3,"E. coli"
"Ecoli","2E3",34.9607202635469,1.28494652043145,4,0,1,0,0,0,1,1,0,3,"E. coli"
"Ecoli","2E3",34.9607202635469,1.28494652043145,4,0,1,0,0,0,1,1,0,3,"E. coli"
"Ecoli","2E4",36.1439476781591,1.59637607390959,4,0,0,1,1,0,0,0,1,3,"E. coli"
"Ecoli","2E4",36.1439476781591,1.59637607390959,4,0,0,1,1,0,0,0,1,3,"E. coli"
"Ecoli","2E4",36.1439476781591,1.59637607390959,4,0,0,1,1,0,0,0,1,3,"E. coli"
"Ecoli","2E4",36.1439476781591,1.59637607390959,4,0,0,1,1,0,0,0,1,3,"E. coli"
"Ecoli","2E5",22.441431619016,0.932942248996918,4,0,0,1,0,0,0,1,1,3,"E. coli"
"Ecoli","2E5",22.441431619016,0.932942248996918,4,0,0,1,0,0,0,1,1,3,"E. coli"
"Ecoli","2E5",22.441431619016,0.932942248996918,4,0,0,1,0,0,0,1,1,3,"E. coli"
"Ecoli","2E5",22.441431619016,0.932942248996918,4,0,0,1,0,0,0,1,1,3,"E. coli"
"Ecoli","2E6",28.6207959186029,1.62402376279642,4,0,0,0,1,0,0,1,1,3,"E. coli"
"Ecoli","2E6",28.6207959186029,1.62402376279642,4,0,0,0,1,0,0,1,1,3,"E. coli"
"Ecoli","2E6",28.6207959186029,1.62402376279642,4,0,0,0,1,0,0,1,1,3,"E. coli"
"Ecoli","2E6",28.6207959186029,1.62402376279642,4,0,0,0,1,0,0,1,1,3,"E. coli"
"Ecoli","2E7",35.0455063621142,1.26665494894852,4,1,1,1,0,1,0,0,0,4,"E. coli"
"Ecoli","2E7",35.0455063621142,1.26665494894852,4,1,1,1,0,1,0,0,0,4,"E. coli"
"Ecoli","2E7",35.0455063621142,1.26665494894852,4,1,1,1,0,1,0,0,0,4,"E. coli"
"Ecoli","2E7",35.0455063621142,1.26665494894852,4,1,1,1,0,1,0,0,0,4,"E. coli"
"Ecoli","2E8",23.552604696838,1.78276315768926,4,1,1,0,1,0,0,1,0,4,"E. coli"
"Ecoli","2E8",23.552604696838,1.78276315768926,4,1,1,0,1,0,0,1,0,4,"E. coli"
"Ecoli","2E8",23.552604696838,1.78276315768926,4,1,1,0,1,0,0,1,0,4,"E. coli"
"Ecoli","2E8",23.552604696838,1.78276315768926,4,1,1,0,1,0,0,1,0,4,"E. coli"
"Ecoli","2E9",35.1882470283188,3.36247814943353,4,1,1,0,0,0,1,0,1,4,"E. coli"
"Ecoli","2E9",35.1882470283188,3.36247814943353,4,1,1,0,0,0,1,0,1,4,"E. coli"
"Ecoli","2E9",35.1882470283188,3.36247814943353,4,1,1,0,0,0,1,0,1,4,"E. coli"
"Ecoli","2E9",35.1882470283188,3.36247814943353,4,1,1,0,0,0,1,0,1,4,"E. coli"
"Ecoli","2F10",33.5747278313807,1.64248395451289,4,1,0,1,0,1,0,1,0,4,"E. coli"
"Ecoli","2F10",33.5747278313807,1.64248395451289,4,1,0,1,0,1,0,1,0,4,"E. coli"
"Ecoli","2F10",33.5747278313807,1.64248395451289,4,1,0,1,0,1,0,1,0,4,"E. coli"
"Ecoli","2F10",33.5747278313807,1.64248395451289,4,1,0,1,0,1,0,1,0,4,"E. coli"
"Ecoli","2F11",32.8393195906499,2.03977326220348,4,1,0,0,1,1,0,1,0,4,"E. coli"
"Ecoli","2F11",32.8393195906499,2.03977326220348,4,1,0,0,1,1,0,1,0,4,"E. coli"
"Ecoli","2F11",32.8393195906499,2.03977326220348,4,1,0,0,1,1,0,1,0,4,"E. coli"
"Ecoli","2F11",32.8393195906499,2.03977326220348,4,1,0,0,1,1,0,1,0,4,"E. coli"
"Ecoli","2F2",35.6032965441474,1.47890272041755,4,0,1,0,1,0,0,1,0,3,"E. coli"
"Ecoli","2F2",35.6032965441474,1.47890272041755,4,0,1,0,1,0,0,1,0,3,"E. coli"
"Ecoli","2F2",35.6032965441474,1.47890272041755,4,0,1,0,1,0,0,1,0,3,"E. coli"
"Ecoli","2F2",35.6032965441474,1.47890272041755,4,0,1,0,1,0,0,1,0,3,"E. coli"
"Ecoli","2F3",35.1900265368778,2.82502989751271,4,0,1,0,0,0,1,0,1,3,"E. coli"
"Ecoli","2F3",35.1900265368778,2.82502989751271,4,0,1,0,0,0,1,0,1,3,"E. coli"
"Ecoli","2F3",35.1900265368778,2.82502989751271,4,0,1,0,0,0,1,0,1,3,"E. coli"
"Ecoli","2F3",35.1900265368778,2.82502989751271,4,0,1,0,0,0,1,0,1,3,"E. coli"
"Ecoli","2F4",36.6358718311157,1.3213815281281,4,0,0,1,0,1,1,0,0,3,"E. coli"
"Ecoli","2F4",36.6358718311157,1.3213815281281,4,0,0,1,0,1,1,0,0,3,"E. coli"
"Ecoli","2F4",36.6358718311157,1.3213815281281,4,0,0,1,0,1,1,0,0,3,"E. coli"
"Ecoli","2F4",36.6358718311157,1.3213815281281,4,0,0,1,0,1,1,0,0,3,"E. coli"
"Ecoli","2F5",36.5603433552462,1.01999458477048,4,0,0,0,1,1,1,0,0,3,"E. coli"
"Ecoli","2F5",36.5603433552462,1.01999458477048,4,0,0,0,1,1,1,0,0,3,"E. coli"
"Ecoli","2F5",36.5603433552462,1.01999458477048,4,0,0,0,1,1,1,0,0,3,"E. coli"
"Ecoli","2F5",36.5603433552462,1.01999458477048,4,0,0,0,1,1,1,0,0,3,"E. coli"
"Ecoli","2F6",33.7679902482366,1.77358868269184,4,0,0,0,0,1,1,1,0,3,"E. coli"
"Ecoli","2F6",33.7679902482366,1.77358868269184,4,0,0,0,0,1,1,1,0,3,"E. coli"
"Ecoli","2F6",33.7679902482366,1.77358868269184,4,0,0,0,0,1,1,1,0,3,"E. coli"
"Ecoli","2F6",33.7679902482366,1.77358868269184,4,0,0,0,0,1,1,1,0,3,"E. coli"
"Ecoli","2F7",35.2944014113797,1.2140739759144,4,1,1,1,0,0,1,0,0,4,"E. coli"
"Ecoli","2F7",35.2944014113797,1.2140739759144,4,1,1,1,0,0,1,0,0,4,"E. coli"
"Ecoli","2F7",35.2944014113797,1.2140739759144,4,1,1,1,0,0,1,0,0,4,"E. coli"
"Ecoli","2F7",35.2944014113797,1.2140739759144,4,1,1,1,0,0,1,0,0,4,"E. coli"
"Ecoli","2F8",34.7127360589361,2.37853336973955,4,1,1,0,1,0,0,0,1,4,"E. coli"
"Ecoli","2F8",34.7127360589361,2.37853336973955,4,1,1,0,1,0,0,0,1,4,"E. coli"
"Ecoli","2F8",34.7127360589361,2.37853336973955,4,1,1,0,1,0,0,0,1,4,"E. coli"
"Ecoli","2F8",34.7127360589361,2.37853336973955,4,1,1,0,1,0,0,0,1,4,"E. coli"
"Ecoli","2F9",26.3357270279099,1.68166175924739,4,1,1,0,0,0,0,1,1,4,"E. coli"
"Ecoli","2F9",26.3357270279099,1.68166175924739,4,1,1,0,0,0,0,1,1,4,"E. coli"
"Ecoli","2F9",26.3357270279099,1.68166175924739,4,1,1,0,0,0,0,1,1,4,"E. coli"
"Ecoli","2F9",26.3357270279099,1.68166175924739,4,1,1,0,0,0,0,1,1,4,"E. coli"
"Ecoli","2G10",29.6111315294604,2.33976460331287,4,1,0,1,0,1,0,0,1,4,"E. coli"
"Ecoli","2G10",29.6111315294604,2.33976460331287,4,1,0,1,0,1,0,0,1,4,"E. coli"
"Ecoli","2G10",29.6111315294604,2.33976460331287,4,1,0,1,0,1,0,0,1,4,"E. coli"
"Ecoli","2G10",29.6111315294604,2.33976460331287,4,1,0,1,0,1,0,0,1,4,"E. coli"
"Ecoli","2G11",36.7008820881276,4.58621337561485,4,1,0,0,1,1,0,0,1,4,"E. coli"
"Ecoli","2G11",36.7008820881276,4.58621337561485,4,1,0,0,1,1,0,0,1,4,"E. coli"
"Ecoli","2G11",36.7008820881276,4.58621337561485,4,1,0,0,1,1,0,0,1,4,"E. coli"
"Ecoli","2G11",36.7008820881276,4.58621337561485,4,1,0,0,1,1,0,0,1,4,"E. coli"
"Ecoli","2G2",36.2600651451034,1.65400326896515,4,0,1,0,1,0,0,0,1,3,"E. coli"
"Ecoli","2G2",36.2600651451034,1.65400326896515,4,0,1,0,1,0,0,0,1,3,"E. coli"
"Ecoli","2G2",36.2600651451034,1.65400326896515,4,0,1,0,1,0,0,0,1,3,"E. coli"
"Ecoli","2G2",36.2600651451034,1.65400326896515,4,0,1,0,1,0,0,0,1,3,"E. coli"
"Ecoli","2G3",23.9401255273486,1.75552028959188,4,0,1,0,0,0,0,1,1,3,"E. coli"
"Ecoli","2G3",23.9401255273486,1.75552028959188,4,0,1,0,0,0,0,1,1,3,"E. coli"
"Ecoli","2G3",23.9401255273486,1.75552028959188,4,0,1,0,0,0,0,1,1,3,"E. coli"
"Ecoli","2G3",23.9401255273486,1.75552028959188,4,0,1,0,0,0,0,1,1,3,"E. coli"
"Ecoli","2G4",25.276744031449,1.36966007888027,4,0,0,1,0,1,0,1,0,3,"E. coli"
"Ecoli","2G4",25.276744031449,1.36966007888027,4,0,0,1,0,1,0,1,0,3,"E. coli"
"Ecoli","2G4",25.276744031449,1.36966007888027,4,0,0,1,0,1,0,1,0,3,"E. coli"
"Ecoli","2G4",25.276744031449,1.36966007888027,4,0,0,1,0,1,0,1,0,3,"E. coli"
"Ecoli","2G5",24.072532651509,1.92763468755557,4,0,0,0,1,1,0,1,0,3,"E. coli"
"Ecoli","2G5",24.072532651509,1.92763468755557,4,0,0,0,1,1,0,1,0,3,"E. coli"
"Ecoli","2G5",24.072532651509,1.92763468755557,4,0,0,0,1,1,0,1,0,3,"E. coli"
"Ecoli","2G5",24.072532651509,1.92763468755557,4,0,0,0,1,1,0,1,0,3,"E. coli"
"Ecoli","2G6",34.9757761923967,3.80646121839769,4,0,0,0,0,1,1,0,1,3,"E. coli"
"Ecoli","2G6",34.9757761923967,3.80646121839769,4,0,0,0,0,1,1,0,1,3,"E. coli"
"Ecoli","2G6",34.9757761923967,3.80646121839769,4,0,0,0,0,1,1,0,1,3,"E. coli"
"Ecoli","2G6",34.9757761923967,3.80646121839769,4,0,0,0,0,1,1,0,1,3,"E. coli"
"Ecoli","2G7",37.0900142887247,2.18453735883391,4,1,1,1,0,0,0,1,0,4,"E. coli"
"Ecoli","2G7",37.0900142887247,2.18453735883391,4,1,1,1,0,0,0,1,0,4,"E. coli"
"Ecoli","2G7",37.0900142887247,2.18453735883391,4,1,1,1,0,0,0,1,0,4,"E. coli"
"Ecoli","2G7",37.0900142887247,2.18453735883391,4,1,1,1,0,0,0,1,0,4,"E. coli"
"Ecoli","2G8",35.8848684063908,4.12703156387376,4,1,1,0,0,1,1,0,0,4,"E. coli"
"Ecoli","2G8",35.8848684063908,4.12703156387376,4,1,1,0,0,1,1,0,0,4,"E. coli"
"Ecoli","2G8",35.8848684063908,4.12703156387376,4,1,1,0,0,1,1,0,0,4,"E. coli"
"Ecoli","2G8",35.8848684063908,4.12703156387376,4,1,1,0,0,1,1,0,0,4,"E. coli"
"Ecoli","2G9",35.3519726046848,2.3581848926603,4,1,0,1,1,1,0,0,0,4,"E. coli"
"Ecoli","2G9",35.3519726046848,2.3581848926603,4,1,0,1,1,1,0,0,0,4,"E. coli"
"Ecoli","2G9",35.3519726046848,2.3581848926603,4,1,0,1,1,1,0,0,0,4,"E. coli"
"Ecoli","2G9",35.3519726046848,2.3581848926603,4,1,0,1,1,1,0,0,0,4,"E. coli"
"Ecoli","3B10",33.9434026401841,3.61028488016801,3,1,1,1,0,1,0,0,1,5,"E. coli"
"Ecoli","3B10",33.9434026401841,3.61028488016801,3,1,1,1,0,1,0,0,1,5,"E. coli"
"Ecoli","3B10",33.9434026401841,3.61028488016801,3,1,1,1,0,1,0,0,1,5,"E. coli"
"Ecoli","3B11",36.6952822726823,1.23218498170096,3,1,1,0,1,1,0,0,1,5,"E. coli"
